I,-0.00342,-0.58545,0.79199,-3.0,-2.0,-3.0,0.0,-1.0,-3.0,-5.0,-6.0,-0.0625,0.3125,1.0,0.8924,-0.28955,0.1106,-0.32794,-0.06201,0.74658,0.6499,-2.0,-6.0,-1.0,-1.0,-2.0,-1.0,0.0,1.0,-1.25,-3.75,0.8125,-0.83582,-0.36713,-0.19257,-0.36005,0.02734,-0.58789,0.82422,-2.0,-1.0,-3.0,-3.0,1.0,4.0,0.0,-3.0,0.625,-9.8125,-8.9375,0.89441,-0.29138,0.08789,-0.32776,-0.10547,0.74512,0.89941,-8.0,-6.0,-5.0,-6.0,-10.0,-5.0,5.0,-30.0,-8.25,90.375,-108.9375,-0.8855,-0.32843,-0.1886,-0.26941
I,-0.01807,-0.55713,0.8125,0.0,-1.0,1.0,-2.0,-4.0,-1.0,2.0,0.0,0.8125,-2.5,0.5625,0.94244,-0.28876,0.05945,-0.15778,-0.08789,0.81201,0.62402,-4.0,-5.0,1.0,-1.0,3.0,3.0,1.0,1.0,-10.375,-16.8125,3.0625,-0.87134,-0.41028,-0.14215,-0.22888,0.01709,-0.55566,0.8291,1.0,-2.0,0.0,0.0,-3.0,-5.0,0.0,0.0,-3.1875,-6.5625,-13.0625,0.94055,-0.29181,0.04022,-0.16895,-0.20117,0.6709,0.73291,-2.0,4.0,5.0,13.0,16.0,7.0,10.0,1.0,37.4375,108.9375,-43.1875,-0.8913,-0.33795,-0.24414,-0.17859
I,-0.02393,-0.57568,0.79443,0.0,-1.0,-3.0,-1.0,1.0,-1.0,0.0,0.0,1.0625,-3.0625,0.0,0.94611,-0.30328,0.05164,-0.10114,-0.13477,0.80176,0.60693,-4.0,-7.0,-2.0,0.0,-2.0,0.0,-1.0,-4.0,-2.3125,-19.75,2.125,-0.22607,-0.07178,-0.41089,-0.88037,-0.0127,-0.56543,0.79834,-1.0,-2.0,-4.0,-5.0,-8.0,-2.0,1.0,-1.0,0.1875,-3.1875,-2.3125,0.94629,-0.30499,0.03741,-0.1001,-0.17676,0.69336,0.729,5.0,2.0,-2.0,4.0,-5.0,2.0,0.0,8.0,9.5,74.875,-61.25,-0.29578,0.01563,-0.41412,-0.86072
I,-0.05957,0.79346,0.60205,-17.0,-1.0,-13.0,-8.0,-2.0,-3.0,-9.0,-20.0,-2.5625,-4.0,2.1875,-0.87738,-0.41016,-0.0968,-0.22974,0.06201,-0.56689,0.80273,1.0,-2.0,-1.0,-4.0,-4.0,3.0,3.0,2.0,0.3125,0.8125,-1.9375,0.93701,-0.29932,0.02649,-0.17786,0.0,0.0,0.0,-1.0,5.0,0.0,5.0,26.0,17.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07324,-0.54639,0.81787,-1.0,-3.0,-7.0,-6.0,-5.0,-3.0,-2.0,-4.0,2.9375,0.625,-2.5625,0.93591,-0.29797,0.02399,-0.18622
I,-0.06934,0.76172,0.64111,2.0,0.0,-2.0,-5.0,-1.0,0.0,2.0,4.0,-3.9375,-16.625,4.625,-0.8316,-0.35791,-0.18066,-0.3844,-0.03223,-0.53613,0.82666,-3.0,2.0,4.0,3.0,7.0,6.0,0.0,0.0,0.3125,-2.25,-0.4375,0.87238,-0.24744,0.12842,-0.40155,-0.08301,0.69531,0.78369,0.0,-6.0,-11.0,-8.0,-5.0,-6.0,1.0,2.0,9.625,72.1875,-65.3125,-0.86102,-0.3205,-0.20966,-0.33484,-0.00977,-0.52344,0.83252,-1.0,-3.0,-3.0,-3.0,-2.0,-2.0,-1.0,3.0,-2.125,0.625,-3.0,0.87,-0.2522,0.12231,-0.40564
I,-0.14746,-0.5708,0.7915,-2.0,-2.0,0.0,-3.0,-4.0,0.0,0.0,-1.0,0.3125,1.5,0.4375,0.63855,-0.14819,0.27716,-0.70245,-0.24268,0.76172,0.62646,2.0,1.0,-8.0,-2.0,-1.0,-1.0,1.0,-7.0,1.0625,-0.75,2.0,-0.43536,-0.30963,0.30273,0.78925,-0.14014,-0.59082,0.80176,0.0,-3.0,-1.0,-3.0,0.0,-1.0,-3.0,-1.0,0.75,-1.5625,-6.0625,0.63568,-0.15045,0.27454,-0.70557,-0.21191,0.84912,0.6416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0625,-49.0625,-7.75,-0.43433,-0.27234,0.31433,0.79901
I,-0.16553,-0.56348,0.79834,4.0,3.0,4.0,6.0,9.0,11.0,5.0,29.0,-0.625,0.875,-0.8125,0.93866,-0.28351,0.13568,-0.14172,-0.21289,0.77002,0.57422,3.0,-7.0,-4.0,-4.0,-2.0,-4.0,-4.0,-11.0,-3.3125,-8.375,4.0625,-0.71777,-0.41199,0.16846,0.53546,-0.16846,-0.55859,0.80273,1.0,3.0,11.0,13.0,10.0,-3.0,-6.0,-16.0,-0.25,-2.875,-6.125,0.93787,-0.28485,0.13159,-0.14819,-0.24561,0.66748,0.77197,-8.0,-2.0,4.0,-3.0,4.0,7.0,8.0,16.0,1.8125,79.6875,-17.3125,-0.7168,-0.39423,0.1203,0.56244
I,-0.16797,0.88721,0.64111,36.0,1.0,-8.0,-13.0,-7.0,-7.0,-4.0,1.0,22.4375,17.25,-6.1875,-0.51611,-0.18719,-0.38403,-0.74243,0.0,0.0,0.0,-1.0,-2.0,-1.0,-3.0,-1.0,-1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42529,0.70215,0.4165,-8.0,-3.0,-4.0,8.0,9.0,2.0,8.0,4.0,-0.875,36.875,-28.4375,-0.49835,-0.02429,-0.5451,-0.67383,-0.03809,-0.56787,0.80273,0.0,0.0,1.0,1.0,3.0,-3.0,0.0,-2.0,2.875,2.8125,-5.1875,0.93927,-0.28784,0.07794,-0.16992
I,-0.19141,0.76465,0.6377,-4.0,0.0,3.0,-1.0,1.0,-3.0,-3.0,-7.0,-0.1875,0.125,-0.875,-0.55084,-0.33557,0.26685,0.71613,-0.14258,-0.56299,0.80518,-2.0,-4.0,-2.0,-5.0,-7.0,-5.0,-10.0,-1.0,-0.25,0.0625,0.125,0.77106,-0.19727,0.23584,-0.55762,-0.14307,0.89063,0.76465,-14.0,8.0,24.0,20.0,24.0,1.0,4.0,8.0,-30.125,1.375,-62.75,-0.52441,-0.31714,0.26501,0.74445,-0.13623,-0.57129,0.79834,0.0,0.0,-1.0,-6.0,-2.0,2.0,2.0,0.0,-1.6875,-1.4375,-4.9375,0.77002,-0.20148,0.23212,-0.55908
I,-0.22217,0.77588,0.60986,7.0,-7.0,-5.0,-5.0,-3.0,-2.0,7.0,61.0,-0.9375,-3.75,2.625,-0.56219,-0.36194,0.25977,0.69678,-0.17627,-0.59033,0.77686,-2.0,-3.0,-3.0,-2.0,0.0,-2.0,-8.0,-18.0,0.375,-0.0625,0.125,0.8233,-0.23065,0.2337,-0.46289,-0.2583,0.57324,0.79492,-2.0,-5.0,-5.0,-7.0,-9.0,-5.0,0.0,-1.0,-18.1875,47.75,-54.125,-0.54187,-0.349,0.1936,0.73969,-0.16553,-0.56934,0.77637,0.0,1.0,-5.0,-8.0,-9.0,-3.0,3.0,4.0,2.0625,1.0,-3.5,0.82141,-0.23248,0.23169,-0.46643
I,-0.24268,0.77881,0.58936,-7.0,2.0,4.0,3.0,0.0,0.0,-6.0,-19.0,0.125,-0.3125,0.5,-0.56189,-0.37659,0.25208,0.69202,-0.22803,-0.56836,0.77197,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,-4.0,-3.0,0.375,0.5,-0.3125,0.80396,-0.19519,0.26282,-0.49646,-0.2207,0.84033,0.75537,-4.0,-3.0,-5.0,-5.0,-4.0,17.0,9.0,3.0,-42.25,-9.4375,-61.9375,-0.53925,-0.33484,0.25073,0.7309,-0.23047,-0.58545,0.78516,-1.0,1.0,2.0,5.0,2.0,0.0,-2.0,0.0,-1.875,-2.125,-5.1875,0.8017,-0.19922,0.25977,-0.50006
I,-0.25879,0.84521,0.56055,-16.0,-8.0,-5.0,-2.0,-5.0,-9.0,-17.0,-15.0,-16.9375,-34.625,0.9375,-0.56213,-0.36084,0.26898,0.69385,0.0,0.0,0.0,-2.0,-1.0,-2.0,-6.0,-6.0,-1.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32715,0.65918,0.60352,9.0,10.0,-17.0,-14.0,-5.0,-7.0,0.0,0.0,26.3125,109.4375,-29.25,-0.54749,-0.44037,0.15918,0.69354,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0,-2.0,-3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,-0.26416,0.74707,0.63574,4.0,12.0,3.0,2.0,-1.0,0.0,-2.0,2.0,0.25,-9.0,-1.9375,0.27576,0.24915,-0.3454,-0.86176,-0.16846,-0.56299,0.77734,-1.0,-3.0,-6.0,-2.0,-5.0,-5.0,-3.0,-2.0,-0.625,-2.625,2.25,0.94,-0.31458,0.05127,0.12164,-0.3916,0.63428,0.63281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4375,65.9375,-47.8125,0.17181,0.33325,-0.32245,-0.8692,0.0,0.0,0.0,-2.0,-1.0,0.0,2.0,4.0,1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I,0.0,0.0,0.0,-1.0,-2.0,-2.0,-2.0,-3.0,-4.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22607,0.76074,0.59277,2.0,5.0,10.0,5.0,2.0,1.0,0.0,4.0,-5.125,-34.6875,4.9375,0.08508,0.11871,-0.39099,-0.90875,-0.10449,-0.50635,0.8335,0.0,-2.0,0.0,-2.0,-5.0,-3.0,0.0,4.0,2.0,-2.0625,-4.3125,0.95734,-0.27863,0.03583,0.06732,-0.25391,0.63721,0.66943,-5.0,-8.0,-9.0,-4.0,-1.0,-2.0,-9.0,-13.0,18.375,80.1875,-52.75,0.01123,0.19086,-0.37823,-0.90582
I,0.0,0.0,0.0,-1.0,2.0,0.0,-1.0,-2.0,-9.0,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22021,0.83154,0.54346,16.0,28.0,34.0,11.0,4.0,0.0,3.0,31.0,-2.9375,-8.5625,6.625,-0.32886,-0.06683,-0.4668,-0.8183,-0.13086,-0.59961,0.79785,0.0,-4.0,-3.0,0.0,-1.0,-8.0,-2.0,8.0,-0.8125,-1.1875,-5.5,0.02191,0.06372,0.30981,-0.94843,-0.3877,0.58447,0.61768,7.0,1.0,-4.0,0.0,7.0,-1.0,5.0,-5.0,13.0,135.75,-18.9375,-0.36682,0.08649,-0.4552,-0.8067
I,0.0,0.0,0.0,-6.0,-1.0,-3.0,-1.0,-3.0,1.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18604,-0.61475,0.74463,0.0,-1.0,-2.0,-1.0,-1.0,-2.0,2.0,-1.0,0.0,-0.3125,-0.8125,0.88513,-0.28253,0.20374,-0.30841,-0.23486,0.69482,0.76416,7.0,12.0,11.0,14.0,5.0,8.0,9.0,13.0,-64.25,16.6875,-12.0,-0.58154,-0.37756,0.2052,0.69073,-0.18652,-0.60596,0.75,1.0,1.0,-1.0,-2.0,0.0,0.0,0.0,-2.0,-0.875,-4.1875,-5.3125,0.88458,-0.28363,0.19897,-0.31213
I,0.0,0.0,0.0,-7.0,0.0,-1.0,-2.0,4.0,4.0,13.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12891,-0.54736,0.81689,-2.0,-4.0,-5.0,-5.0,-6.0,-2.0,0.0,-2.0,1.375,-2.4375,-0.375,0.75726,-0.18604,0.22803,-0.58307,0.0,0.0,0.0,12.0,18.0,20.0,6.0,-8.0,-5.0,7.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11523,-0.52783,0.81055,-1.0,0.0,2.0,5.0,3.0,2.0,0.0,-3.0,0.1875,-0.6875,-2.0625,0.7522,-0.1889,0.22583,-0.58954
I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08691,0.82129,0.61133,2.0,-5.0,-14.0,-10.0,-7.0,-4.0,-7.0,4.0,-3.3125,-17.3125,1.4375,-0.8634,-0.39801,-0.12555,-0.28369,0.02832,-0.55322,0.82031,-2.0,-5.0,-7.0,-7.0,-5.0,-2.0,0.0,-2.0,0.75,0.6875,-3.375,0.91602,-0.28613,0.07184,-0.27179,-0.31055,0.64697,0.604,-9.0,0.0,1.0,9.0,-1.0,-2.0,-6.0,0.0,12.5625,94.25,-28.625,-0.86554,-0.32776,-0.31207,-0.21466
I,0.0,0.0,0.0,10.0,4.0,-1.0,-1.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12158,-0.54932,0.82275,-1.0,0.0,-3.0,-5.0,-7.0,0.0,-1.0,-5.0,0.125,-1.0625,0.0,0.69745,-0.17017,0.24396,-0.65204,-0.0835,0.91211,1.00244,-1.0,-2.0,3.0,2.0,10.0,-3.0,-26.0,2.0,-42.6875,17.0,-66.6875,-0.48859,-0.25928,0.28479,0.7829,-0.10449,-0.5542,0.81836,1.0,2.0,1.0,4.0,5.0,3.0,0.0,-2.0,-3.4375,-1.25,-10.6875,0.69299,-0.17804,0.23712,-0.6571
I,0.01563,-0.52979,0.82227,0.0,1.0,3.0,-3.0,-1.0,-2.0,0.0,-2.0,0.75,0.3125,0.5625,0.82471,-0.24506,0.14081,-0.48987,-0.05371,0.72412,0.68896,-11.0,-2.0,11.0,7.0,2.0,2.0,0.0,-10.0,-3.3125,-5.3125,4.125,-0.81415,-0.3418,-0.19623,-0.42651,0.0,0.0,0.0,-1.0,-1.0,3.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16064,0.68896,0.75146,-5.0,-3.0,2.0,4.0,14.0,12.0,4.0,-8.0,14.0625,40.875,-41.5,-0.84381,-0.29529,-0.23767,-0.38
Julia,-0.05273,-0.58008,0.80371,0.0,2.0,-4.0,-5.0,-1.0,-5.0,-1.0,8.0,-3.3125,4.25,-2.25,0.91034,-0.27692,0.11627,-0.28473,0.0,0.0,0.0,-8.0,-9.0,-7.0,-4.0,-2.0,-1.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05957,-0.57471,0.79443,-1.0,-3.0,-3.0,-2.0,3.0,2.0,-3.0,-4.0,2.875,-0.625,-10.6875,0.9024,-0.27783,0.12286,-0.30554,-0.83936,0.55566,0.17676,16.0,36.0,31.0,14.0,6.0,-10.0,2.0,-1.0,43.125,111.0625,-72.4375,-0.72473,-0.27759,-0.62585,-0.07813
Julia,-0.05371,-0.56689,0.81348,0.0,-1.0,1.0,9.0,14.0,0.0,0.0,-21.0,0.25,2.0625,-0.9375,0.79749,-0.23169,0.18848,-0.52423,-0.20898,0.87305,0.67432,26.0,6.0,8.0,5.0,0.0,-7.0,8.0,51.0,9.25,29.1875,-61.1875,-0.79749,-0.34674,-0.25842,-0.42078,-0.06494,-0.56738,0.81201,-4.0,-1.0,4.0,3.0,2.0,-3.0,-3.0,-7.0,3.9375,1.0625,-4.75,0.78815,-0.22479,0.19623,-0.53827,-0.82031,0.4917,0.14697,2.0,17.0,6.0,1.0,-3.0,-9.0,11.0,29.0,37.25,124.125,-80.6875,-0.7066,-0.17865,-0.66724,-0.15387
Julia,-0.05371,-0.56787,0.79932,4.0,1.0,3.0,1.0,0.0,-1.0,4.0,38.0,-1.0625,0.5625,-2.5625,0.93176,-0.28503,0.0918,-0.2052,-0.19873,0.86621,0.66553,-9.0,3.0,-5.0,-2.0,-1.0,-5.0,-7.0,-11.0,28.4375,24.8125,-6.8125,-0.86859,-0.3949,-0.18121,-0.2384,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.80078,0.52393,0.10156,-7.0,10.0,2.0,-2.0,-10.0,-5.0,3.0,-26.0,41.3125,80.3125,-65.1875,-0.71033,-0.36499,-0.60162,-0.01758
Julia,-0.07178,-0.56689,0.79688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.9375,-3.4375,0.89221,-0.26727,0.14691,-0.33295,-0.1377,0.79395,0.68311,32.0,-13.0,-41.0,-25.0,-13.0,-8.0,-13.0,-5.0,3.125,-3.0,-5.125,-0.85492,-0.34534,-0.19879,-0.3324,-0.03955,-0.57178,0.79639,0.0,-1.0,-5.0,-9.0,-5.0,-3.0,-3.0,17.0,5.5,3.4375,-6.4375,0.88214,-0.26947,0.14508,-0.35791,0.0,0.0,0.0,-38.0,22.0,-4.0,-6.0,-9.0,-3.0,-29.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julia,-0.07764,-0.60498,0.7876,0.0,-5.0,-6.0,-5.0,-5.0,-6.0,-1.0,2.0,-0.8125,1.75,-5.0625,0.57111,-0.15131,0.27289,-0.75928,-0.22754,0.94189,0.72949,-15.0,-7.0,-12.0,-7.0,-4.0,3.0,-4.0,-16.0,-2.875,34.1875,-35.8125,-0.47992,-0.26666,0.31384,0.77466,-0.06689,-0.57959,0.77979,0.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,0.125,-2.0625,-6.6875,0.5528,-0.15674,0.27283,-0.77161,-0.72754,0.45313,0.18506,37.0,26.0,3.0,1.0,10.0,10.0,13.0,7.0,34.5625,104.4375,-85.0625,-0.2179,-0.69318,0.10718,0.67865
Julia,-0.12305,0.86426,0.66162,-8.0,-46.0,-31.0,-17.0,-5.0,-7.0,-8.0,-9.0,1.9375,6.5625,-3.125,-0.86584,-0.38684,-0.164,-0.27173,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,2.0,0.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.81836,0.67529,0.24854,0.0,-31.0,-26.0,-17.0,4.0,-1.0,-4.0,32.0,74.25,91.875,-82.9375,-0.74249,-0.34015,-0.57532,-0.04565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julia,-0.13672,-0.60498,0.79834,-2.0,-2.0,-1.0,-2.0,-5.0,-1.0,-1.0,-7.0,-1.0625,-1.0625,-1.75,-0.01996,0.08087,0.31,-0.94708,-0.19141,0.91846,0.66016,-20.0,-26.0,21.0,14.0,0.0,-9.0,12.0,19.0,-4.6875,10.375,-9.875,-0.30267,-0.07654,-0.44415,-0.83984,-0.12451,-0.61768,0.79443,-1.0,-3.0,-1.0,-6.0,-5.0,-7.0,-13.0,-11.0,-0.1875,-0.3125,-7.0,-0.03986,0.07825,0.31586,-0.94476,-0.81055,0.53223,0.19482,49.0,14.0,0.0,0.0,-44.0,-36.0,-6.0,49.0,36.5625,115.625,-92.0625,-0.38184,0.3172,-0.60352,-0.62402
Julia,-0.14453,0.77979,0.5791,6.0,-11.0,-6.0,-6.0,-4.0,-3.0,-3.0,-1.0,-8.1875,-8.75,6.875,-0.56274,-0.34607,0.28949,0.69263,-0.13672,-0.58301,0.76074,-3.0,-2.0,4.0,3.0,1.0,2.0,-6.0,-7.0,1.75,-3.875,-2.875,0.77026,-0.22107,0.24835,-0.54419,-0.74268,0.6582,0.50049,-16.0,-7.0,10.0,7.0,19.0,8.0,-3.0,-72.0,56.4375,171.0,-142.3125,-0.36725,-0.58234,0.09839,0.71857,-0.09814,-0.59961,0.7666,2.0,1.0,1.0,4.0,5.0,0.0,6.0,9.0,0.8125,4.0,-7.875,0.7619,-0.22559,0.2403,-0.55756
Julia,-0.17969,-0.55811,0.80225,-1.0,4.0,6.0,6.0,1.0,2.0,3.0,-1.0,0.75,-1.75,-1.9375,0.95081,-0.29578,0.08752,0.02734,-0.22363,0.89404,0.64941,-41.0,-25.0,19.0,6.0,5.0,13.0,0.0,-3.0,-2.1875,-10.75,0.5625,0.00513,0.0885,-0.41022,-0.90771,-0.16602,-0.55957,0.80469,-1.0,2.0,0.0,9.0,8.0,2.0,-1.0,-4.0,5.0625,-4.875,-4.25,0.95227,-0.29211,0.0871,0.01202,-0.80957,0.5,0.06006,8.0,7.0,5.0,1.0,26.0,25.0,20.0,40.0,41.75,93.375,-74.8125,-0.15894,0.52148,-0.47144,-0.69324
Julia,-0.25342,0.84912,0.70703,-10.0,-9.0,11.0,15.0,1.0,14.0,10.0,13.0,12.8125,31.625,-10.5625,-0.59814,-0.19989,-0.3479,-0.69379,-0.1167,-0.59229,0.79102,-1.0,-2.0,-4.0,1.0,0.0,1.0,3.0,1.0,0.6875,-1.4375,-1.25,0.93158,-0.28833,0.11969,-0.1864,-0.81055,0.4209,0.06201,8.0,5.0,-2.0,-2.0,-4.0,-7.0,-2.0,-11.0,36.75,71.4375,-68.75,-0.5824,0.08734,-0.71234,-0.3819,-0.09375,-0.57275,0.7998,0.0,-2.0,-4.0,-6.0,-12.0,-6.0,-5.0,-1.0,1.8125,-0.4375,-2.3125,0.92896,-0.28455,0.11462,-0.20721
Julia,-0.26807,0.81836,0.65039,0.0,1.0,5.0,8.0,20.0,17.0,7.0,13.0,-9.0,31.9375,-45.125,-0.54126,-0.36377,0.26398,0.71063,-0.19922,-0.60986,0.75342,-3.0,-1.0,-1.0,0.0,2.0,5.0,0.0,-5.0,-3.0625,1.4375,-1.8125,0.83099,-0.24768,0.24408,-0.4342,-0.83008,0.52686,0.24902,-26.0,-40.0,-17.0,-9.0,6.0,-7.0,0.0,-29.0,8.0625,80.375,-52.625,-0.3783,-0.62445,0.02032,0.68304,-0.19238,-0.61719,0.75098,1.0,-1.0,0.0,2.0,1.0,1.0,4.0,5.0,1.1875,-0.375,-2.5,0.82794,-0.24292,0.24622,-0.44147
Julia,-0.32227,0.80225,0.81592,-12.0,24.0,24.0,14.0,0.0,-1.0,2.0,-8.0,-37.875,52.8125,-12.8125,-0.52588,-0.31042,0.28223,0.73987,-0.18066,-0.56396,0.76123,0.0,0.0,-2.0,2.0,-1.0,4.0,5.0,1.0,-0.9375,-0.125,-5.375,0.70099,-0.16852,0.27277,-0.63702,-0.67383,0.36475,0.11768,-22.0,-26.0,-4.0,-5.0,-3.0,13.0,1.0,1.0,35.9375,113.25,-72.8125,-0.25446,-0.72424,-0.00421,0.64087,-0.14844,-0.55859,0.78027,-2.0,-2.0,-5.0,-5.0,-8.0,-8.0,-6.0,-10.0,2.75,-1.25,5.1875,0.68768,-0.17487,0.26874,-0.65137
Julia,-0.33057,0.98193,0.55127,45.0,52.0,-5.0,-11.0,-2.0,-13.0,-12.0,-16.0,-4.3125,6.5,-25.125,-0.59393,-0.43817,0.25183,0.62592,-0.1875,-0.66455,0.71387,-3.0,-1.0,-3.0,-4.0,0.0,-1.0,-1.0,1.0,0.9375,-2.9375,-3.375,0.84644,-0.28815,0.237,-0.37988,-0.77393,0.5625,0.15283,7.0,6.0,-3.0,-7.0,10.0,18.0,14.0,42.0,43.0,128.8125,-75.8125,-0.38995,-0.68695,0.00635,0.61322,-0.18115,-0.64209,0.70508,0.0,-1.0,-1.0,-1.0,3.0,8.0,3.0,-11.0,-4.375,-0.0625,-7.125,0.83771,-0.29486,0.23499,-0.39502
Julia,-0.40283,0.88525,0.65479,-9.0,0.0,0.0,0.0,12.0,6.0,4.0,-5.0,17.9375,52.5,-35.0,0.17755,0.22498,-0.37482,-0.88171,-0.20117,-0.57764,0.79004,-1.0,1.0,-1.0,-1.0,1.0,-7.0,-11.0,1.0,-1.5625,0.5,-1.0625,0.93939,-0.31183,0.06604,0.12598,-0.74756,0.39893,-0.10059,0.0,-38.0,-18.0,-5.0,-15.0,-13.0,0.0,26.0,6.3125,57.625,-54.75,-0.0246,0.68213,-0.32813,-0.65302,0.0,0.0,0.0,0.0,-2.0,-3.0,-9.0,-10.0,-4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julia,0.0,0.0,0.0,-2.0,0.0,-3.0,-1.0,-2.0,-2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-2.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-4.0,-5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.87549,0.52295,0.09619,-23.0,10.0,17.0,8.0,4.0,5.0,-11.0,-22.0,43.5625,98.125,-77.125,-0.39691,0.2959,-0.63995,-0.58777
